GEO_ID,NAME,COMMUTERS,B08541_006E,B08541_006P,B08541_016E,B08541_016P,B08541_021E,B08541_021P,B08541_026E,B08541_026P,B08541_031E,B08541_031P
0500000US50021,"Rutland County, Vermont",25926.0,22947,0.8850960425827354,211,0.00813854817557664,1098,0.04235130756769266,207,0.007984262902105995,1463,0.05642983877188922
0500000US50019,"Orleans County, Vermont",10212.0,8573,0.8395025460242852,41,0.004014884449667059,472,0.046220133176654916,166,0.01625538582060321,960,0.09400705052878966
0500000US50013,"Grand Isle County, Vermont",1598.0,1114,0.6971214017521903,12,0.007509386733416771,106,0.06633291614518148,29,0.018147684605757195,337,0.21088861076345433
0500000US50017,"Orange County, Vermont",8671.0,6833,0.788029062391881,7,0.0008072886633606274,390,0.044977511244377814,223,0.025717910275631414,1218,0.14046822742474915
0500000US50007,"Chittenden County, Vermont",91228.0,76676,0.8404875696058228,2145,0.023512518086552376,5490,0.06017889244530188,2292,0.025123865479896524,4625,0.050697154382426446
0500000US50015,"Lamoille County, Vermont",11208.0,9640,0.8600999286224126,41,0.0036581013561741613,359,0.032030692362598145,131,0.01168807994289793,1037,0.0925231977159172
0500000US50027,"Windsor County, Vermont",23247.0,20186,0.8683270959693724,105,0.004516711833785004,1158,0.04981287908117176,262,0.011270271432873059,1536,0.06607304168279778
0500000US50005,"Caledonia County, Vermont",10984.0,9244,0.8415877640203933,6,0.0005462490895848507,501,0.04561179898033503,195,0.017753095411507647,1038,0.09450109249817917
0500000US51185,"Tazewell County, Virginia",13794.0,12975,0.9406263592866464,28,0.0020298680585761927,101,0.007322024068435551,69,0.005002174858634189,621,0.0450195737277077
0500000US50025,"Windham County, Vermont",21163.0,17099,0.8079667343949346,191,0.009025185465198695,984,0.04649624344374616,399,0.01885365968908,2490,0.11765817700704059
0500000US50001,"Addison County, Vermont",14901.0,12213,0.8196094221864304,31,0.0020803972887725656,705,0.047312260922085764,182,0.012213945372793772,1770,0.11878397422991746
0500000US50023,"Washington County, Vermont",31060.0,26365,0.8488409529942048,286,0.009207984546039922,1660,0.05344494526722473,390,0.012556342562781713,2359,0.07594977462974888
0500000US51610,"Falls Church city, Virginia",9655.0,7630,0.7902641118591404,714,0.07395132055929571,371,0.03842568617296738,348,0.03604350077679959,592,0.061315380631797
0500000US51685,"Manassas Park city, Virginia",3061.0,2522,0.8239137536752695,0,0.0,0,0.0,38,0.012414243711205489,501,0.163672002613525
0500000US51735,"Poquoson city, Virginia",2710.0,2306,0.8509225092250923,50,0.01845018450184502,13,0.004797047970479705,80,0.02952029520295203,261,0.096309963099631
0500000US51183,"Sussex County, Virginia",2998.0,2773,0.9249499666444296,13,0.004336224149432955,53,0.017678452301534357,70,0.02334889926617745,89,0.029686457638425617
0500000US51820,"Waynesboro city, Virginia",8703.0,8176,0.9394461679880501,74,0.008502815121222567,180,0.020682523267838676,80,0.009192232563483857,193,0.022176261059404803
0500000US51770,"Roanoke city, Virginia",66374.0,61114,0.9207521017265797,1219,0.01836562509416338,1166,0.01756711965528671,1130,0.017024738602464822,1745,0.026290414921505408
0500000US51775,"Salem city, Virginia",19206.0,17998,0.9371029886493804,233,0.01213162553368739,172,0.008955534728730605,201,0.010465479537644486,602,0.03134437155055712
0500000US51710,"Norfolk city, Virginia",157318.0,143675,0.9132775651864377,3812,0.024231175072146862,3228,0.020518948880611246,3028,0.019247638541044255,3575,0.022724672319759977
0500000US51037,"Charlotte County, Virginia",2716.0,2063,0.7595729013254786,14,0.005154639175257732,117,0.0430780559646539,136,0.050073637702503684,386,0.14212076583210603
0500000US51059,"Fairfax County, Virginia",582233.0,500020,0.8587970795197112,23654,0.04062634718403114,10625,0.018248707991474204,9128,0.015677572380816615,38806,0.06665029292396686
0500000US51081,"Greensville County, Virginia",3489.0,3282,0.94067067927773,22,0.006305531670965893,11,0.0031527658354829464,142,0.040699340785325305,32,0.009171682430495844
0500000US51095,"James City County, Virginia",26901.0,23842,0.8862867551392142,354,0.013159362105497938,200,0.0074346678562135235,404,0.015018029069551318,2101,0.07810118582952306
0500000US51167,"Russell County, Virginia",6819.0,6194,0.9083443320134917,0,0.0,184,0.02698342865522804,17,0.0024930341692330255,424,0.062179205162047224
0500000US51173,"Smyth County, Virginia",10451.0,9631,0.9215386087455746,77,0.007367716008037508,214,0.020476509424935414,162,0.01550090900392307,367,0.035116256817529425
0500000US51678,"Lexington city, Virginia",4563.0,4101,0.8987508218277449,18,0.0039447731755424065,346,0.07582730659653737,43,0.009423624808240192,55,0.01205347359193513
0500000US51031,"Campbell County, Virginia",19555.0,17771,0.9087701355152135,21,0.0010738941447200204,218,0.011148043978522117,399,0.02040398874968039,1146,0.05860393761186397
0500000US51089,"Henry County, Virginia",14729.0,13899,0.9436485844252834,150,0.010183990766515038,73,0.004956208839703985,258,0.017516464118405867,349,0.023694751850091657
0500000US51099,"King George County, Virginia",12285.0,11562,0.9411477411477411,38,0.0030932030932030933,102,0.008302808302808303,88,0.0071632071632071635,495,0.040293040293040296
0500000US51103,"Lancaster County, Virginia",4230.0,3887,0.9189125295508275,0,0.0,37,0.008747044917257684,66,0.015602836879432624,240,0.05673758865248227
0500000US51105,"Lee County, Virginia",4089.0,3738,0.9141599413059428,7,0.0017119100024455857,94,0.022988505747126436,59,0.014428955734898509,191,0.046710687209586696
0500000US51115,"Mathews County, Virginia",1686.0,1352,0.8018979833926453,21,0.012455516014234875,41,0.02431791221826809,100,0.05931198102016608,172,0.10201660735468565
0500000US51119,"Middlesex County, Virginia",3281.0,2723,0.8299298994209082,22,0.006705272782688205,171,0.0521182566290765,104,0.03169765315452606,261,0.07954891801280098
0500000US51149,"Prince George County, Virginia",18950.0,17941,0.946754617414248,54,0.002849604221635884,197,0.010395778364116095,347,0.018311345646437993,411,0.021688654353562004
0500000US51165,"Rockingham County, Virginia",30149.0,26540,0.8802945371322431,199,0.006600550598693158,955,0.03167600915453249,660,0.021891273342399417,1795,0.05953762977213175
0500000US51169,"Scott County, Virginia",4942.0,4596,0.9299878591663294,54,0.010926750303520841,28,0.0056657223796034,46,0.009307972480777013,218,0.04411169566976932
0500000US51181,"Surry County, Virginia",2069.0,1868,0.902851619139681,9,0.0043499275012083135,9,0.0043499275012083135,53,0.025616239729337846,130,0.06283228612856452
0500000US51011,"Appomattox County, Virginia",3371.0,2795,0.8291308217146247,0,0.0,106,0.031444675170572534,105,0.031148027291604864,365,0.10827647582319787
0500000US51067,"Franklin County, Virginia",14551.0,12381,0.8508693560580028,127,0.00872792247955467,100,0.0068723799051611575,203,0.01395093120747715,1740,0.11957941034980414
0500000US51097,"King and Queen County, Virginia",1127.0,937,0.831410825199645,4,0.00354924578527063,15,0.013309671694764862,14,0.012422360248447204,157,0.13930789707187222
0500000US51121,"Montgomery County, Virginia",43772.0,38008,0.8683176459837338,2035,0.046490907429406925,1375,0.03141277529013982,904,0.02065247189984465,1450,0.033126199396874716
0500000US51127,"New Kent County, Virginia",3897.0,3196,0.8201180395175777,14,0.00359250705671029,58,0.014883243520656916,23,0.00590197587888119,606,0.15550423402617397
0500000US51049,"Cumberland County, Virginia",1494.0,1094,0.7322623828647925,0,0.0,0,0.0,83,0.05555555555555555,317,0.21218206157965194
0500000US51075,"Goochland County, Virginia",13631.0,12789,0.9382290367544568,57,0.004181644780280243,14,0.00102707064778813,140,0.0102707064778813,631,0.046291541339593574
0500000US51083,"Halifax County, Virginia",12024.0,10801,0.8982867598137059,67,0.005572188955422488,63,0.005239520958083832,617,0.051314038589487694,476,0.039587491683300065
0500000US51113,"Madison County, Virginia",3617.0,3028,0.8371578656345038,35,0.009676527508985348,81,0.022394249377937516,32,0.008847110865358032,441,0.12192424661321537
0500000US51153,"Prince William County, Virginia",132776.0,116212,0.8752485388925709,2130,0.016042055793215642,1913,0.014407724287521842,2573,0.01937850213894077,9948,0.0749231788877508
0500000US51175,"Southampton County, Virginia",4256.0,3707,0.8710056390977443,37,0.00869360902255639,52,0.012218045112781954,182,0.04276315789473684,278,0.06531954887218046
0500000US51091,"Highland County, Virginia",603.0,499,0.8275290215588723,0,0.0,65,0.1077943615257048,0,0.0,39,0.06467661691542288
0500000US51025,"Brunswick County, Virginia",3460.0,3118,0.9011560693641618,10,0.002890173410404624,32,0.009248554913294798,180,0.05202312138728324,120,0.03468208092485549
0500000US51033,"Caroline County, Virginia",5706.0,5194,0.9102698913424465,15,0.0026288117770767614,91,0.01594812478093235,66,0.011566771819137749,340,0.05958640028040659
0500000US51073,"Gloucester County, Virginia",9589.0,8446,0.8808009177182188,71,0.007404317447074774,89,0.009281468349150068,270,0.02815726353112942,713,0.07435603295442694
0500000US51131,"Northampton County, Virginia",4186.0,3530,0.8432871476349737,81,0.019350215002388916,114,0.027233635929288104,41,0.009794553272814142,420,0.10033444816053512
0500000US51141,"Patrick County, Virginia",4594.0,4282,0.9320853286895951,0,0.0,77,0.016760992599042228,20,0.0043535045711798,215,0.046800174140182844
0500000US51145,"Powhatan County, Virginia",7175.0,5834,0.8131010452961672,29,0.0040418118466898955,68,0.009477351916376307,47,0.006550522648083624,1197,0.16682926829268294
0500000US51163,"Rockbridge County, Virginia",6157.0,5163,0.8385577391586811,21,0.0034107519896053274,139,0.02257592983595907,146,0.023712847165827514,688,0.11174273184992692
0500000US51171,"Shenandoah County, Virginia",12765.0,11437,0.8959655307481394,57,0.004465334900117509,289,0.02264003133568351,104,0.008147277712495104,878,0.06878182530356443
0500000US51061,"Fauquier County, Virginia",21709.0,18391,0.8471601639872863,92,0.004237873692938413,362,0.016675111704822883,205,0.009443088120134507,2659,0.12248376249481782
0500000US51036,"Charles City County, Virginia",1606.0,1327,0.8262764632627646,50,0.031133250311332503,90,0.05603985056039851,41,0.025529265255292654,98,0.06102117061021171
0500000US51047,"Culpeper County, Virginia",15276.0,13637,0.8927075150562974,92,0.006022518984027232,256,0.016758313694684474,403,0.02638125163655407,888,0.05813040062843677
0500000US51053,"Dinwiddie County, Virginia",7309.0,6742,0.9224244082637844,38,0.005199069640169654,96,0.013134491722533862,127,0.01737583800793542,306,0.041866192365576683
0500000US51079,"Greene County, Virginia",4151.0,3365,0.8106480366176825,127,0.030595037340399905,71,0.017104312213924354,100,0.02409058058299205,488,0.11756203324500121
0500000US51085,"Hanover County, Virginia",42902.0,37994,0.8855997389399095,158,0.0036828119901170108,456,0.010628875110717449,745,0.017365157801501097,3549,0.08272341615775489
0500000US51111,"Lunenburg County, Virginia",2248.0,1879,0.8358540925266904,34,0.015124555160142349,61,0.027135231316725978,84,0.037366548042704624,190,0.08451957295373666
0500000US51137,"Orange County, Virginia",8888.0,7802,0.8778127812781278,37,0.004162916291629163,173,0.019464446444644463,64,0.0072007200720072,812,0.09135913591359136
0500000US51660,"Harrisonburg city, Virginia",31619.0,28707,0.9079034757582466,383,0.01211297004965369,1308,0.041367532180018346,654,0.020683766090009173,567,0.017932255922072173
0500000US51595,"Emporia city, Virginia",2822.0,2533,0.8975903614457831,45,0.015946137491141033,49,0.017363571934798015,172,0.06094968107725018,23,0.00815024805102764
0500000US51197,"Wythe County, Virginia",11863.0,10962,0.9240495658770969,66,0.005563516816994015,327,0.027564696956924893,163,0.01374020062378825,345,0.029082019725195987
0500000US51550,"Chesapeake city, Virginia",88090.0,80431,0.9130548302872062,709,0.00804858667272108,1235,0.01401975252582586,1133,0.012861845839482348,4582,0.052014984674764446
0500000US51003,"Albemarle County, Virginia",50003.0,42699,0.8539287642741435,1118,0.02235865848049117,1542,0.030838149711017337,908,0.018158910465372078,3736,0.07471551706897586
0500000US51019,"Bedford County, Virginia",18826.0,16413,0.8718261978115373,32,0.001699776904281313,409,0.021725273557845533,392,0.020822267077446086,1580,0.08392648464888983
0500000US51023,"Botetourt County, Virginia",10591.0,9534,0.900198281559815,0,0.0,103,0.00972523840997073,167,0.015768104994806912,787,0.07430837503540742
0500000US51195,"Wise County, Virginia",13117.0,12637,0.9634062666768316,53,0.004040558054433178,82,0.0062514294427079365,84,0.006403903331554471,261,0.019897842494472823
0500000US51520,"Bristol city, Virginia",9057.0,8451,0.9330904272938059,82,0.009053770564204483,248,0.027382135364911117,88,0.009716241581097494,188,0.02075742519598101
0500000US51740,"Portsmouth city, Virginia",47504.0,43971,0.9256273155944763,630,0.013262041091276523,1065,0.022419164701919837,773,0.016272313910407545,1065,0.022419164701919837
0500000US51830,"Williamsburg city, Virginia",11727.0,10605,0.9043233563571246,234,0.019953952417498082,314,0.0267758164918564,306,0.026093630084420567,268,0.022853244649100365
0500000US51005,"Alleghany County, Virginia",5131.0,4859,0.9469888910543753,26,0.005067238355096472,82,0.01598129019684272,27,0.005262132137984798,137,0.026700448255700643
0500000US51035,"Carroll County, Virginia",7482.0,6877,0.9191392675755146,13,0.0017375033413525795,119,0.01590483827853515,49,0.006549051055867415,424,0.056669339748730285
0500000US51191,"Washington County, Virginia",20916.0,19473,0.9310097532989099,75,0.003585771658060815,272,0.01300439854656722,172,0.008223369669152802,924,0.04417670682730924
0500000US51133,"Northumberland County, Virginia",3039.0,2599,0.8552155314248108,9,0.0029615004935834156,56,0.018427114182296808,53,0.017439947351102335,322,0.10595590654820665
0500000US51139,"Page County, Virginia",5974.0,5167,0.864914630063609,5,0.0008369601606963508,223,0.03732842316705725,46,0.0077000334784064275,533,0.089219953130231
0500000US51187,"Warren County, Virginia",12168.0,10722,0.881163708086785,7,0.0005752794214332676,184,0.015121630506245891,123,0.010108481262327416,1132,0.09303090072320841
0500000US51510,"Alexandria city, Virginia",92285.0,69293,0.7508587527767243,12021,0.13025952213252426,3567,0.03865200195047949,2194,0.023774177818713767,5210,0.05645554532155821
0500000US51630,"Fredericksburg city, Virginia",25667.0,23082,0.8992870222464643,219,0.008532356722639965,621,0.024194490980636616,712,0.02773989948182491,1033,0.040246230568434176
0500000US51650,"Hampton city, Virginia",57044.0,52256,0.9160647920903162,1281,0.02245634948460837,813,0.014252156230278382,1029,0.018038706963046068,1665,0.02918799523175093
0500000US51013,"Arlington County, Virginia",171718.0,109147,0.6356176987852177,41098,0.23933425732887642,7244,0.042185443576095695,4568,0.026601754038598168,9661,0.056260846271212105
0500000US51670,"Hopewell city, Virginia",6182.0,5620,0.9090909090909091,30,0.004852798447104497,83,0.013426075703655775,208,0.033646069233257844,241,0.038984147525072795
0500000US51027,"Buchanan County, Virginia",6368.0,6111,0.959641959798995,22,0.003454773869346734,64,0.010050251256281407,115,0.01805904522613065,56,0.008793969849246231
0500000US51069,"Frederick County, Virginia",28279.0,25567,0.9040984476113016,54,0.001909544184730719,386,0.013649704727889954,210,0.007426005162841685,2062,0.07291629831323597
0500000US51179,"Stafford County, Virginia",40091.0,35356,0.8818936918510389,278,0.006934224638946397,457,0.011399067122296774,347,0.008655309171634531,3653,0.09111770721608341
0500000US51199,"York County, Virginia",20556.0,18357,0.8930239346176299,253,0.012307841992605565,196,0.00953492897450866,393,0.019118505545826035,1357,0.06601478886942985
0500000US51760,"Richmond city, Virginia",159912.0,141237,0.8832170193606483,5919,0.0370141077592676,4517,0.028246785732152686,3835,0.02398194006703687,4404,0.027540147080894493
0500000US51125,"Nelson County, Virginia",4636.0,3665,0.7905522001725626,12,0.0025884383088869713,89,0.019197584124245038,242,0.05220017256255392,628,0.13546160483175151
0500000US51143,"Pittsylvania County, Virginia",14058.0,12405,0.8824157063593683,118,0.008393797126191493,227,0.016147389386826007,356,0.02532365912647603,952,0.06771944800113815
0500000US51720,"Norton city, Virginia",1195.0,1176,0.9841004184100418,0,0.0,5,0.0041841004184100415,0,0.0,14,0.011715481171548118
0500000US51065,"Fluvanna County, Virginia",4235.0,3162,0.7466351829988194,32,0.007556080283353011,144,0.03400236127508855,69,0.01629279811097993,828,0.19551357733175914
0500000US51007,"Amelia County, Virginia",2475.0,2123,0.8577777777777778,39,0.01575757575757576,42,0.01696969696969697,63,0.025454545454545455,208,0.08404040404040404
0500000US51840,"Winchester city, Virginia",23194.0,21071,0.9084677071656463,179,0.007717513149952574,673,0.029016124859877555,280,0.012072087608864362,991,0.04272656721565922
0500000US51001,"Accomack County, Virginia",12293.0,10910,0.8874969494834458,153,0.012446107540876921,376,0.03058651264947531,245,0.019930041487025135,609,0.04954038883917677
0500000US51063,"Floyd County, Virginia",3293.0,2754,0.8363194655329487,0,0.0,79,0.02399028241724871,22,0.006680838141512299,438,0.13300941390829032
0500000US51077,"Grayson County, Virginia",3426.0,3066,0.8949211908931699,26,0.007589025102159953,144,0.04203152364273205,25,0.0072971395213076475,165,0.04816112084063047
0500000US51135,"Nottoway County, Virginia",6710.0,6075,0.9053651266766021,20,0.0029806259314456036,68,0.010134128166915052,251,0.037406855439642325,296,0.044113263785394936
0500000US54033,"Harrison County, West Virginia",34803.0,32292,0.9278510473235065,198,0.005689164727178691,867,0.024911645547797602,548,0.0157457690428986,898,0.02580237335861851
0500000US54069,"Ohio County, West Virginia",27327.0,25305,0.9260072455812932,309,0.011307498078823142,936,0.03425183884070699,108,0.003952135250850807,669,0.024481282248325832
0500000US54013,"Calhoun County, West Virginia",1273.0,1164,0.9143754909662215,0,0.0,58,0.04556166535742341,28,0.02199528672427337,23,0.018067556952081697
0500000US54065,"Morgan County, West Virginia",3477.0,3058,0.8794938165084843,0,0.0,176,0.050618349151567446,123,0.03537532355478861,120,0.03451251078515962
0500000US54081,"Raleigh County, West Virginia",28691.0,26450,0.9218918824718553,38,0.0013244571468404725,644,0.022446063225401693,508,0.01770590080513053,1051,0.03663169635077202
0500000US54007,"Braxton County, West Virginia",4686.0,4222,0.9009816474605207,0,0.0,67,0.014297908664105847,164,0.034997865983781476,233,0.04972257789159198
0500000US54001,"Barbour County, West Virginia",3212.0,2712,0.8443337484433375,0,0.0,172,0.053549190535491904,121,0.03767123287671233,207,0.06444582814445828
0500000US54047,"McDowell County, West Virginia",3897.0,3645,0.9353348729792148,13,0.0033358994098024123,77,0.019758788811906593,73,0.018732358224275082,89,0.02283808057480113
0500000US54099,"Wayne County, West Virginia",8738.0,7889,0.9028381780727855,106,0.012130922407873656,187,0.021400778210116732,93,0.010643167772945755,463,0.052986953536278324
0500000US54109,"Wyoming County, West Virginia",4123.0,3771,0.9146252728595683,0,0.0,155,0.03759398496240601,80,0.019403347077370847,117,0.028377395100654863
0500000US54035,"Jackson County, West Virginia",7542.0,7036,0.9329090426942456,0,0.0,192,0.02545743834526651,69,0.009148766905330152,245,0.03248475205515778
0500000US54055,"Mercer County, West Virginia",19373.0,18394,0.9494657513033603,37,0.0019098745676973106,298,0.015382233004697259,163,0.008413771744180044,481,0.024828369380065038
0500000US54097,"Upshur County, West Virginia",7810.0,7055,0.9033290653008963,8,0.001024327784891165,250,0.03201024327784891,205,0.026248399487836107,292,0.037387964148527526
0500000US54101,"Webster County, West Virginia",2119.0,1856,0.8758848513449741,0,0.0,85,0.04011326097215668,76,0.03586597451628126,102,0.04813591316658802
0500000US54003,"Berkeley County, West Virginia",31833.0,29162,0.9160933622341595,83,0.0026073571451009957,438,0.01375930638017152,197,0.00618854647692646,1953,0.061351427763641504
0500000US54019,"Fayette County, West Virginia",10192.0,9241,0.9066915227629513,43,0.004218995290423862,365,0.035812401883830454,265,0.026000784929356358,278,0.027276295133437992
0500000US54023,"Grant County, West Virginia",4058.0,3606,0.8886150813208477,0,0.0,296,0.07294233612617053,22,0.005421389847215377,134,0.03302119270576639
0500000US54027,"Hampshire County, West Virginia",4595.0,3978,0.8657236126224157,17,0.0036996735582154514,288,0.06267682263329706,43,0.009357997823721436,269,0.05854189336235038
0500000US54089,"Summers County, West Virginia",2783.0,2492,0.8954365792310456,0,0.0,104,0.037369744879626306,12,0.004311893639956881,175,0.06288178224937119
0500000US54009,"Brooke County, West Virginia",8181.0,7560,0.9240924092409241,33,0.004033736707004034,274,0.03349223811270016,39,0.004767143381004767,275,0.03361447255836695
0500000US54017,"Doddridge County, West Virginia",1649.0,1467,0.8896300788356579,0,0.0,20,0.01212856276531231,46,0.027895694360218316,116,0.0703456640388114
0500000US54057,"Mineral County, West Virginia",6927.0,6278,0.9063086473220731,47,0.006785044030604879,323,0.046629132380539916,53,0.007651219864299119,226,0.03262595640248304
0500000US54025,"Greenbrier County, West Virginia",13262.0,12380,0.9334941939375659,38,0.0028653295128939827,373,0.028125471271301463,163,0.012290755542150505,308,0.02322424973608807
0500000US54031,"Hardy County, West Virginia",6099.0,5718,0.9375307427447123,91,0.014920478767010985,117,0.019183472700442697,18,0.002951303492375799,155,0.02541400229545827
0500000US54049,"Marion County, West Virginia",18152.0,16338,0.9000661084178052,103,0.005674305861613046,522,0.02875716174526223,160,0.00881445570736007,1029,0.05668796826795945
0500000US54059,"Mingo County, West Virginia",5117.0,4748,0.9278874340433848,0,0.0,195,0.03810826656243893,25,0.004885675200312683,149,0.02911862419386359
0500000US54029,"Hancock County, West Virginia",10341.0,9464,0.9151919543564452,161,0.015569093898075622,260,0.02514263610869355,118,0.011410888695483996,338,0.03268542694130162
0500000US54041,"Lewis County, West Virginia",6083.0,5465,0.8984053920762781,0,0.0,128,0.021042248890350158,276,0.04537234916981753,214,0.03518000986355417
0500000US54067,"Nicholas County, West Virginia",7809.0,7362,0.9427583557433731,43,0.005506466897169932,89,0.011397105903444744,110,0.014086310667178897,205,0.026251760788833397
0500000US54075,"Pocahontas County, West Virginia",2820.0,2436,0.8638297872340426,14,0.004964539007092199,135,0.047872340425531915,0,0.0,235,0.08333333333333333
0500000US54095,"Tyler County, West Virginia",2350.0,2154,0.916595744680851,0,0.0,73,0.031063829787234043,42,0.017872340425531916,81,0.03446808510638298
0500000US54083,"Randolph County, West Virginia",10439.0,9571,0.9168502730146566,48,0.004598141584442954,373,0.035731391895775455,125,0.011974327042820193,322,0.03084586646230482
0500000US54091,"Taylor County, West Virginia",3041.0,2777,0.9131864518250575,6,0.0019730351857941467,40,0.013153567905294311,97,0.03189740217033871,121,0.03978954291351529
0500000US54105,"Wirt County, West Virginia",715.0,568,0.7944055944055944,0,0.0,30,0.04195804195804196,0,0.0,117,0.16363636363636364
0500000US54015,"Clay County, West Virginia",1345.0,1258,0.9353159851301115,11,0.008178438661710037,9,0.006691449814126394,7,0.0052044609665427505,60,0.04460966542750929
0500000US54021,"Gilmer County, West Virginia",2321.0,1926,0.8298147350280052,28,0.012063765618267988,58,0.024989228780697974,135,0.05816458423093494,174,0.07496768634209393
0500000US54061,"Monongalia County, West Virginia",54871.0,48328,0.8807566838585045,1168,0.02128628966120537,2822,0.05142971697253558,671,0.01222868181735343,1882,0.03429862769040112
0500000US54063,"Monroe County, West Virginia",2332.0,1895,0.8126072041166381,0,0.0,221,0.09476843910806175,28,0.012006861063464836,188,0.08061749571183534
0500000US54103,"Wetzel County, West Virginia",6143.0,5657,0.9208855608009116,0,0.0,258,0.041999023278528405,32,0.00520918118183298,196,0.03190623473872701
0500000US54011,"Cabell County, West Virginia",48589.0,45014,0.9264236761406903,563,0.011586984708473112,1280,0.02634341106011649,721,0.01483874951120624,1011,0.02080717857951388
0500000US54039,"Kanawha County, West Virginia",90412.0,83026,0.9183073043401319,1744,0.019289474848471443,2194,0.024266690262354555,1011,0.011182143963190727,2437,0.026954386585851437
0500000US54071,"Pendleton County, West Virginia",1820.0,1508,0.8285714285714286,0,0.0,90,0.04945054945054945,19,0.010439560439560439,203,0.11153846153846154
0500000US54077,"Preston County, West Virginia",7433.0,6534,0.8790528723261133,40,0.005381407237992735,239,0.03215390824700659,18,0.002421633257096731,602,0.08099017893179067
0500000US53035,"Kitsap County, Washington",98255.0,81686,0.8313673604396723,3985,0.04055773243091955,2734,0.027825555951351076,2110,0.0214747341102234,7740,0.0787746170678337
0500000US53033,"King County, Washington",1209343.0,851057,0.7037350032207571,186140,0.15391828455615983,59979,0.04959635107657629,36365,0.030070046297865867,75802,0.06268031484864095
0500000US53051,"Pend Oreille County, Washington",3410.0,2882,0.8451612903225807,11,0.0032258064516129032,77,0.02258064516129032,73,0.021407624633431085,367,0.10762463343108504
0500000US53055,"San Juan County, Washington",6873.0,5003,0.7279208497017314,245,0.0356467335952277,604,0.08788011057762259,139,0.020224065182598575,882,0.12832824094281972
0500000US53075,"Whitman County, Washington",20511.0,15265,0.7442348008385744,1034,0.05041197406269807,2877,0.14026619862512799,498,0.02427965481936522,837,0.040807371654234315
0500000US53077,"Yakima County, Washington",88675.0,81439,0.9183986467437271,473,0.005334085142373837,1703,0.019204961939667326,1459,0.016453340851423737,3601,0.040608965322808006
0500000US53015,"Cowlitz County, Washington",37434.0,33706,0.9004113907143239,92,0.0024576588128439386,943,0.02519100283165037,541,0.014452102366832292,2152,0.057487845274349525
0500000US53019,"Ferry County, Washington",1922.0,1468,0.7637877211238293,0,0.0,152,0.07908428720083246,26,0.013527575442247659,276,0.14360041623309053
0500000US53041,"Lewis County, Washington",24020.0,21749,0.9054537885095754,138,0.005745212323064113,600,0.02497918401332223,230,0.009575353871773521,1303,0.05424646128226478
0500000US53027,"Grays Harbor County, Washington",21975.0,18914,0.8607053469852105,239,0.010875995449374289,645,0.029351535836177476,402,0.018293515358361774,1775,0.080773606370876
0500000US53029,"Island County, Washington",23419.0,19621,0.8378239890687049,240,0.010248089158375677,654,0.02792604295657372,401,0.01712284896878603,2503,0.10687902984755968
0500000US53069,"Wahkiakum County, Washington",903.0,754,0.8349944629014396,8,0.008859357696566999,58,0.06423034330011074,7,0.007751937984496124,76,0.08416389811738649
0500000US53021,"Franklin County, Washington",28960.0,26573,0.9175759668508288,189,0.006526243093922652,461,0.01591850828729282,258,0.008908839779005525,1479,0.05107044198895028
0500000US53025,"Grant County, Washington",35647.0,30466,0.8546581760035907,794,0.02227396414845569,1174,0.032934047745953376,1007,0.028249221533368868,2206,0.0618845905686313
0500000US53073,"Whatcom County, Washington",89547.0,75170,0.8394474410086323,2097,0.023417869945391804,3976,0.044401264140618894,2444,0.027292929969736562,5860,0.0654404949356204
0500000US53047,"Okanogan County, Washington",15540.0,13269,0.8538610038610038,69,0.00444015444015444,902,0.05804375804375805,226,0.014543114543114542,1074,0.06911196911196911
0500000US53037,"Kittitas County, Washington",16905.0,13764,0.8141969831410826,278,0.016444838805087254,1585,0.09375924282756581,358,0.021177166518781425,920,0.05442176870748299
0500000US53005,"Benton County, Washington",78374.0,71260,0.9092301018194809,730,0.009314313420266925,1196,0.015260162809094853,1195,0.015247403475642433,3993,0.05094801847551484
0500000US53013,"Columbia County, Washington",1596.0,1120,0.7017543859649122,2,0.0012531328320802004,286,0.17919799498746866,63,0.039473684210526314,125,0.07832080200501253
0500000US53003,"Asotin County, Washington",6099.0,5401,0.8855550090178718,6,0.000983767830791933,147,0.024102311854402363,176,0.02885718970323004,369,0.060501721593703886
0500000US53023,"Garfield County, Washington",589.0,500,0.8488964346349746,0,0.0,29,0.04923599320882852,6,0.010186757215619695,54,0.09168081494057725
0500000US53045,"Mason County, Washington",14894.0,13050,0.8761917550691554,151,0.010138310729152679,293,0.019672351282395594,89,0.005975560628440983,1311,0.08802202229085537
0500000US53065,"Stevens County, Washington",10832.0,9084,0.8386262924667651,81,0.007477843426883309,489,0.045144017725258494,133,0.012278434268833087,1045,0.09647341211225997
0500000US53063,"Spokane County, Washington",211391.0,184714,0.8738025743763925,6152,0.029102468884673424,5023,0.023761654942736445,3253,0.015388545396918507,12249,0.05794475639927906
0500000US53007,"Chelan County, Washington",34686.0,29573,0.8525918237905783,400,0.01153203021391916,1425,0.04108285763708701,1141,0.0328951161852044,2147,0.06189817217321109
0500000US55105,"Rock County, Wisconsin",60824.0,56162,0.9233526239642247,387,0.006362620018413784,956,0.015717479942128108,847,0.013925424174667893,2472,0.040641851900565566
0500000US55137,"Waushara County, Wisconsin",6468.0,5585,0.8634817563388992,4,0.0006184291898577613,212,0.03277674706246135,141,0.021799628942486084,526,0.08132343846629561
